#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_300000_400000	xeond	0:00:07	0.0	2.57	237.62	243.88	236.87	3680.38	156.14	3	build_bam	7.2145	1
1	subset_500000_600000	xeond	0:00:12	0.0	10.78	576.71	583.28	575.96	3680.38	162.08	3	sort_picard	12.752	1
1	subset_400000_500000	xeond	0:18:57	0.0	2.46	1586.51	1590.13	1586.01	6837.35	103.89	3	realigner	1137.2579	1
1		xeond	0:00:00	0.0	0.0	17.31	22.07	14.45	175.21	0.0	3	rule_all	0.0418	1
1	subset_700000_800000	xeond	0:00:07	0.0	2.57	242.01	248.38	241.32	3680.38	157.58	3	build_bam	7.4395	1
1	subset_500000_600000	xeond	0:00:07	0.0	2.42	236.45	242.57	235.75	3680.38	157.52	3	build_bam	7.4518	1
1	subset_600000_700000	xeond	0:00:16	0.0	11.87	693.43	699.07	692.68	3682.41	205.95	3	mark_duplicates	16.5703	1
1	subset_800000_900000	xeond	0:00:07	0.0	2.57	231.97	238.12	231.19	3680.38	158.05	3	build_bam	7.2629	1
1	subset_700000_800000	xeond	0:00:13	0.0	11.38	581.18	587.8	580.48	3680.38	184.97	3	sort_picard	13.0091	1
1	subset_800000_900000	xeond	0:00:16	0.0	11.91	693.61	699.56	692.84	3682.41	206.57	3	mark_duplicates	16.5189	1
1	subset_400000_500000	xeond	0:00:53	0.0	33.08	5275.02	5278.8	5274.55	5431.92	83.1	3	mapping	53.4655	1
1	subset_600000_700000	xeond	0:00:12	0.0	10.65	579.17	585.9	578.41	3680.38	164.63	3	sort_picard	12.7815	1
1	subset_400000_500000	xeond	0:00:16	0.0	11.99	689.73	695.92	688.97	3682.41	182.34	3	mark_duplicates	16.5304	1
1	subset_600000_700000	xeond	0:00:53	0.0	33.07	5275.42	5279.25	5275.0	5431.92	83.02	3	mapping	53.5363	1
1	subset_700000_800000	xeond	0:17:18	0.0	2.12	1575.92	1579.34	1575.32	6837.35	102.73	3	realigner	1038.062	1
1	subset_700000_800000	xeond	0:00:16	0.0	12.61	700.82	707.18	700.05	3682.41	199.36	3	mark_duplicates	16.7589	1
1	subset_800000_900000	xeond	0:17:05	0.0	2.13	1597.21	1600.7	1596.6	6837.35	103.37	3	realigner	1025.9155	1
1	subset_200000_300000	xeond	0:00:16	0.0	12.89	708.18	714.09	707.43	3682.41	232.38	3	mark_duplicates	16.6351	1
1	subset_300000_400000	xeond	0:00:12	0.0	12.06	576.8	583.25	576.05	3680.38	165.64	3	sort_picard	12.9139	1
1	subset_900000_1000000	xeond	0:00:07	0.0	1.82	220.09	226.4	219.34	3680.38	137.03	3	build_bam	7.0006	1
1	subset_300000_400000	xeond	0:00:53	0.0	33.1	5274.72	5278.22	5274.28	5431.92	82.65	3	mapping	53.8002	1
1	subset_300000_400000	xeond	0:17:45	0.0	2.21	1564.85	1568.04	1564.25	6837.35	102.08	3	realigner	1065.6743	1
1	subset_500000_600000	xeond	0:00:53	0.0	33.1	5274.61	5278.38	5274.12	5431.92	81.89	3	mapping	53.6232	1
1	subset_900000_1000000	xeond	0:00:12	0.0	11.27	578.24	584.73	577.49	3680.39	158.98	3	sort_picard	12.5615	1
1	subset_800000_900000	xeond	0:00:53	0.0	33.1	5275.1	5278.98	5274.68	5431.92	81.77	3	mapping	53.6838	1
1	subset_500000_600000	xeond	0:19:13	0.0	2.18	1599.86	1603.14	1599.28	6837.35	102.42	3	realigner	1153.3498	1
1	subset_300000_400000	xeond	0:00:16	0.0	12.9	699.88	705.7	699.11	3682.41	196.69	3	mark_duplicates	16.6677	1
1	subset_200000_300000	xeond	0:00:12	0.0	11.03	576.02	582.71	575.26	3680.38	158.78	3	sort_picard	12.6993	1
1	subset_100000_200000	xeond	0:19:11	0.0	2.21	1586.36	1589.64	1585.89	6837.35	102.35	3	realigner	1151.7931	1
1	subset_600000_700000	xeond	0:19:03	0.0	2.46	1586.06	1589.57	1585.46	6837.35	103.29	3	realigner	1143.6178	1
1	subset_200000_300000	xeond	0:00:12	0.0	12.22	578.55	584.92	577.53	3680.38	170.4	4	sort_picard	12.7928	1
1	subset_700000_800000	xeond	0:00:52	54.39	33.1	5276.02	5279.54	5275.36	5431.92	83.79	4	mapping	52.3345	1
1	subset_500000_600000	xeond	0:00:15	0.0	11.91	697.37	703.32	696.38	3682.41	153.35	4	mark_duplicates	15.9235	1
1	subset_900000_1000000	xeond	0:00:51	54.27	33.11	5276.44	5279.88	5275.77	5431.92	84.55	4	mapping	51.875	1
1	subset_400000_500000	xeond	0:00:52	54.27	33.08	5275.34	5278.83	5274.68	5431.92	84.43	4	mapping	52.0263	1
1	subset_100000_200000	xeond	0:00:12	0.0	11.87	575.69	582.15	574.7	3680.38	169.38	4	sort_picard	12.8021	1
1	subset_800000_900000	xeond	0:00:12	0.0	10.69	574.74	581.0	573.74	3680.38	164.61	4	sort_picard	12.5854	1
1	subset_800000_900000	xeond	0:00:16	0.0	12.03	703.29	708.64	702.32	3682.41	196.2	4	mark_duplicates	16.3801	1
1	subset_800000_900000	xeond	0:00:52	54.39	33.1	5276.86	5280.52	5276.23	5431.92	83.74	4	mapping	52.4393	1
1	subset_300000_400000	xeond	0:00:12	0.0	11.57	579.66	585.89	578.68	3680.38	163.04	4	sort_picard	12.8687	1
1	subset_600000_700000	xeond	0:00:12	0.0	10.9	578.07	584.39	577.07	3680.38	163.43	4	sort_picard	12.5427	1
1	subset_800000_900000	xeond	0:18:18	0.0	2.43	1606.28	1608.79	1605.6	6973.49	104.81	4	realigner	1098.1261	1
1	subset_600000_700000	xeond	0:00:07	0.0	2.58	233.09	238.53	232.12	3682.38	160.11	4	build_bam	7.1716	1
1	subset_600000_700000	xeond	0:17:13	0.0	2.35	1585.24	1588.71	1584.57	6837.35	102.72	4	realigner	1033.1019999999999	1
1	subset_300000_400000	xeond	0:00:07	0.0	2.57	231.69	237.61	230.73	3682.38	161.17	4	build_bam	7.1758	1
1	subset_200000_300000	xeond	0:00:16	0.0	12.65	699.26	705.04	698.26	3682.41	192.36	4	mark_duplicates	16.1771	1
1	subset_100000_200000	xeond	0:00:16	1.0	12.57	692.63	698.09	691.66	3682.41	165.7	4	mark_duplicates	16.185	1
1	subset_400000_500000	xeond	0:00:12	0.0	12.26	577.08	583.41	576.09	3680.38	170.3	4	sort_picard	12.76	1
1	subset_600000_700000	xeond	0:00:52	54.39	33.07	5275.78	5279.3	5275.14	5431.92	83.34	4	mapping	52.6189	1
1	subset_900000_1000000	xeond	0:00:14	26.23	12.22	574.24	580.6	573.24	3680.39	148.12	4	sort_picard	14.4416	1
1	subset_500000_600000	xeond	0:00:12	0.0	10.65	577.71	583.97	576.72	3680.38	156.99	4	sort_picard	12.7134	1
1	subset_200000_300000	xeond	0:00:07	0.0	1.99	234.09	246.49	233.1	3680.38	154.67	4	build_bam	7.6353	1
1		xeond	0:00:00	0.01	0.0	17.38	22.04	14.46	175.21	0.0	4	rule_all	0.0419	1
1	subset_500000_600000	xeond	0:00:07	0.0	1.62	214.83	220.94	213.83	3680.38	129.75	4	build_bam	7.0288	1
1	subset_600000_700000	xeond	0:00:16	0.0	12.45	692.92	698.82	691.92	3682.41	163.61	4	mark_duplicates	16.2303	1
1	subset_100000_200000	xeond	0:18:32	3056.24	2.2	1621.88	1625.04	1621.18	6837.35	102.52	4	realigner	1112.173	1
1	subset_400000_500000	xeond	0:19:22	0.0	2.4	1606.58	1609.86	1605.89	6837.35	104.62	4	realigner	1162.4585	1
1	subset_300000_400000	xeond	0:00:16	0.0	12.54	702.91	708.51	701.9	3682.41	166.84	4	mark_duplicates	16.1445	1
1	subset_700000_800000	xeond	0:00:12	0.0	10.77	573.87	580.15	572.88	3680.38	171.47	4	sort_picard	12.5901	1
1	subset_900000_1000000	xeond	0:00:16	0.0	12.94	695.32	701.2	694.32	3682.41	198.75	4	mark_duplicates	16.5269	1
1	subset_200000_300000	xeond	0:02:01	5232.23	33.1	5274.31	5277.81	5273.68	5425.71	31.02	4	mapping	121.5812	1
1	subset_700000_800000	xeond	0:00:07	0.0	2.59	236.08	242.2	235.07	3682.38	156.26	4	build_bam	7.2061	1
1	subset_100000_200000	xeond	0:00:06	0.0	1.74	217.72	224.08	216.75	3680.38	131.01	4	build_bam	6.9917	1
1	subset_300000_400000	xeond	0:00:52	54.39	33.1	5275.0	5278.48	5274.36	5431.92	83.14	4	mapping	52.6611	1
