#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_300000_310000	xeond	0:00:06	0.0	1.68	147.84	154.06	146.65	3352.32	99.39	2	build_bam	6.1765	1
1	subset_100000_110000	xeond	0:00:07	34.52	1.1	182.81	189.54	181.55	3352.33	118.33	2	sort_picard	7.3373	1
1	subset_300000_310000	xeond	0:00:06	6.62	0.76	181.58	188.12	180.36	3352.33	115.4	2	sort_picard	6.992999999999999	1
1	subset_300000_310000	xeond	0:19:52	0.0	1.24	824.47	827.32	823.67	4291.01	105.02	2	realigner	1192.0844	1
1	subset_600000_610000	xeond	0:00:08	0.0	1.0	479.36	485.87	478.11	3354.35	139.6	2	mark_duplicates	8.2177	1
1	subset_600000_610000	xeond	0:00:06	6.62	1.01	183.17	189.38	181.95	3352.33	118.87	2	sort_picard	6.8756	1
1	subset_100000_110000	xeond	0:00:30	2442.33	0.01	3647.26	3647.23	3646.82	4464.37	30.75	2	mapping	30.3357	1
1	subset_300000_310000	xeond	0:00:08	0.0	1.48	483.7	489.46	482.48	3354.35	157.83	2	mark_duplicates	8.5044	1
1	subset_400000_410000	xeond	0:00:29	2589.25	0.01	3689.59	3689.67	3689.14	4464.37	33.77	2	mapping	29.2573	1
1	subset_500000_510000	xeond	0:00:06	0.0	1.68	147.15	153.18	145.93	3352.32	100.24	2	build_bam	6.1582	1
1	subset_600000_610000	xeond	0:20:50	0.0	1.29	826.5	829.92	825.55	4290.91	104.34	2	realigner	1250.2082	1
1		xeond	0:00:00	5.07	0.0	17.65	22.14	14.93	177.52	0.0	2	rule_all	0.0357	1
1	subset_500000_510000	xeond	0:00:08	0.0	1.34	473.96	480.12	472.77	3354.35	155.54	2	mark_duplicates	8.5624	1
1	subset_200000_210000	xeond	0:00:31	2295.66	0.01	3376.26	3377.89	3375.81	4464.37	27.4	2	mapping	31.9322	1
1	subset_500000_510000	xeond	0:00:30	2548.19	0.01	3723.19	3722.5	3722.75	4464.37	31.76	2	mapping	30.0955	1
1	subset_200000_210000	xeond	0:00:06	6.62	0.87	179.67	186.29	178.43	3352.33	114.68	2	sort_picard	6.9293	1
1	subset_700000_710000	xeond	0:00:06	0.0	1.58	124.5	130.86	123.27	3352.32	98.6	2	build_bam	6.148	1
1	subset_300000_310000	xeond	0:00:30	2520.96	0.01	3640.77	3641.15	3640.32	4464.37	31.39	2	mapping	30.0933	1
1	subset_500000_510000	xeond	0:19:24	0.0	1.08	818.22	822.2	817.34	4290.91	104.18	2	realigner	1164.0322	1
1	subset_700000_710000	xeond	0:21:12	0.0	1.16	823.14	826.71	822.3	4291.01	102.67	2	realigner	1272.1756	1
